loan_amnt,loan_term_year,grade,int_rate,purpose,annual_inc,emp_length,verification_status,home_ownership,addr_state,dti,total_acc,total_pymnt,recoveries,collection_recovery_fee,loan_status,repaid,annual_return
5000,3,B,9.99,wedding,110000.0,2 years,Source Verified,RENT,CA,6.93,9.0,5807.6100063329,0.0,0.0,Fully Paid,1,0.1704503534168449
16750,5,E,15.95,major_purchase,70000.0,9 years,Not Verified,MORTGAGE,IL,23.85,22.0,22374.55275940132,0.0,0.0,Fully Paid,1,0.20820501365317168
13200,5,D,15.57,debt_consolidation,95000.0,< 1 year,Not Verified,RENT,NY,12.51,30.0,19071.840014094098,0.0,0.0,Fully Paid,1,0.24521080040987142
4800,5,B,10.36,major_purchase,105996.0,6 years,Source Verified,MORTGAGE,TX,15.96,30.0,5666.5801445883,0.0,0.0,Fully Paid,1,0.14185895307953467
6000,3,A,5.42,medical,55000.0,10+ years,Verified,MORTGAGE,TX,7.59,24.0,6515.4058823784,0.0,0.0,Fully Paid,1,0.11563188114084588
16000,5,C,13.35,other,106000.0,10+ years,Source Verified,MORTGAGE,NY,12.59,53.0,21554.7926889043,0.0,0.0,Fully Paid,1,0.20696642111110242
6000,5,F,18.91,debt_consolidation,48400.0,3 years,Source Verified,RENT,CA,13.54,9.0,9335.6376989378,0.0,0.0,Fully Paid,1,0.30001208949127434
15000,5,E,17.43,debt_consolidation,61657.0,5 years,Verified,MORTGAGE,CA,19.03,12.0,22576.5100393952,0.0,0.0,Fully Paid,1,0.2788816661249507
6000,3,D,14.09,small_business,45000.0,10+ years,Verified,RENT,CA,24.91,17.0,7364.216256224299,0.0,0.0,Fully Paid,1,0.20074588844744579
15000,3,B,9.62,major_purchase,37000.0,1 year,Verified,RENT,NY,8.72,24.0,17328.3237664418,0.0,0.0,Fully Paid,1,0.1659166133807517
7000,3,B,9.25,debt_consolidation,60000.0,< 1 year,Not Verified,RENT,FL,12.54,24.0,8058.872161724502,0.0,0.0,Fully Paid,1,0.16139991365760098
24000,5,E,17.06,moving,77257.0,8 years,Verified,MORTGAGE,TX,14.88,37.0,5176.5,1003.03,9.77,Charged Off,0,-0.9867963753828597
15000,3,A,6.54,debt_consolidation,66000.0,10+ years,Not Verified,MORTGAGE,CA,11.98,31.0,16527.884197909498,0.0,0.0,Fully Paid,1,0.10801123766904919
7500,3,C,12.61,vacation,54200.0,4 years,Source Verified,RENT,FL,15.99,20.0,9046.8885827918,0.0,0.0,Fully Paid,1,0.2030472265933152
4800,3,C,13.72,credit_card,65000.0,< 1 year,Source Verified,RENT,NY,6.28,17.0,5882.3700315641,0.0,0.0,Fully Paid,1,0.19603278931060797
7000,5,D,14.83,credit_card,45600.0,4 years,Not Verified,RENT,CA,12.0,11.0,9954.2048100531,0.0,0.0,Fully Paid,1,0.23500799948522522
5000,5,D,15.57,debt_consolidation,19760.0,2 years,Source Verified,RENT,FL,12.15,11.0,7221.89,0.0,0.0,Fully Paid,1,0.24521080040986476
16000,3,E,16.69,debt_consolidation,135000.0,3 years,Verified,RENT,NY,13.08,20.0,20425.8254954787,0.0,0.0,Fully Paid,1,0.23437136859191643
7400,5,D,15.57,car,55000.0,1 year,Source Verified,MORTGAGE,NY,24.39,48.0,178.27,0.52,0.0,Charged Off,0,-1.0
8500,3,A,6.54,debt_consolidation,21600.0,3 years,Verified,OWN,FL,21.83,7.0,9495.899133005503,0.0,0.0,Fully Paid,1,0.12883163603440506
8000,3,B,9.25,home_improvement,55000.0,4 years,Source Verified,RENT,NJ,2.49,11.0,9192.5456053514,0.0,0.0,Fully Paid,1,0.16139991365760387
25000,5,C,12.98,home_improvement,167000.0,10+ years,Verified,MORTGAGE,CA,7.63,30.0,28479.2671266462,0.0,0.0,Fully Paid,1,0.1276961264529266
1750,3,E,15.95,debt_consolidation,12000.0,2 years,Source Verified,OWN,CA,18.5,7.0,2213.483288176,0.0,0.0,Fully Paid,1,0.24588199059175664
12000,5,C,12.23,debt_consolidation,100000.0,4 years,Source Verified,MORTGAGE,CA,7.34,30.0,16152.6899784099,0.0,0.0,Fully Paid,1,0.20750447713449893
22000,3,D,14.09,debt_consolidation,65000.0,< 1 year,Verified,MORTGAGE,TX,17.26,28.0,27104.7216459079,0.0,0.0,Fully Paid,1,0.22184845430499478
16000,3,A,6.17,credit_card,101000.0,< 1 year,Source Verified,RENT,NJ,9.86,39.0,15617.7596135634,0.0,0.0,Fully Paid,1,0.10364788966932226
5600,3,A,5.42,major_purchase,39000.0,3 years,Not Verified,MORTGAGE,CA,1.14,14.0,5894.0070503065,0.0,0.0,Fully Paid,1,0.07297333800434869
8000,3,C,12.23,debt_consolidation,53000.0,9 years,Source Verified,RENT,NJ,2.08,7.0,8907.237694304,0.0,0.0,Fully Paid,1,0.1316346952175329
24000,3,F,17.8,debt_consolidation,350000.0,3 years,Verified,RENT,CA,9.59,54.0,23778.29,437.33,5.36,Charged Off,0,0.008865503365921956
10000,3,A,6.54,debt_consolidation,98004.0,8 years,Source Verified,RENT,CA,11.61,24.0,11040.460999893105,0.0,0.0,Fully Paid,1,0.12883163603440506
10000,3,A,6.54,home_improvement,129700.0,1 year,Source Verified,MORTGAGE,CA,7.8,21.0,10933.335854996802,0.0,0.0,Fully Paid,1,0.10801123766904341
10000,3,D,15.2,other,80004.0,10+ years,Not Verified,RENT,FL,21.21,7.0,12536.594449745002,0.0,0.0,Fully Paid,1,0.23613630809265862
6500,3,A,5.42,debt_consolidation,65000.0,10+ years,Verified,MORTGAGE,NY,17.61,26.0,7058.264356709798,0.0,0.0,Fully Paid,1,0.11563188114085166
1300,3,A,5.79,vacation,70000.0,8 years,Verified,MORTGAGE,CA,8.85,39.0,1416.4814644575,0.0,0.0,Fully Paid,1,0.09918376097193504
15000,5,E,15.95,home_improvement,177000.0,10+ years,Verified,MORTGAGE,TX,8.47,41.0,17909.764136410602,0.0,0.0,Fully Paid,1,0.1575048781367674
5000,3,C,13.35,debt_consolidation,45000.0,2 years,Source Verified,RENT,IL,7.49,14.0,6095.8835049576,0.0,0.0,Fully Paid,1,0.21241245476679094
13000,3,C,12.61,credit_card,100000.0,6 years,Not Verified,MORTGAGE,TX,12.55,27.0,15095.8568180432,0.0,0.0,Fully Paid,1,0.1597996169861884
25000,5,C,13.35,home_improvement,144996.0,10+ years,Verified,MORTGAGE,CA,11.65,31.0,25962.064542135297,0.0,0.0,Fully Paid,1,0.07331800326323679
24000,5,C,13.72,credit_card,94000.0,8 years,Verified,MORTGAGE,CA,10.72,21.0,25078.2389431905,0.0,0.0,Fully Paid,1,0.07834262885541698
15500,5,B,10.36,car,124000.0,10+ years,Verified,MORTGAGE,CA,6.92,25.0,17958.6545639036,0.0,0.0,Fully Paid,1,0.13276577390544242
6000,3,A,6.54,other,53088.0,< 1 year,Verified,RENT,TX,4.97,13.0,6624.337313515601,0.0,0.0,Fully Paid,1,0.12883163603439618
20000,3,D,14.09,debt_consolidation,75000.0,4 years,Verified,MORTGAGE,NJ,23.84,50.0,21927.3879728049,0.0,0.0,Fully Paid,1,0.13012583947367307
12750,5,D,14.46,home_improvement,35000.0,6 years,Not Verified,OWN,CA,12.51,24.0,17983.1699921479,0.0,0.0,Fully Paid,1,0.2299397195557462
20000,3,C,13.72,small_business,110000.0,9 years,Verified,MORTGAGE,CA,6.85,18.0,24512.4450952118,0.0,0.0,Fully Paid,1,0.21712157514178765
5000,3,A,5.79,vacation,60000.0,4 years,Not Verified,OWN,NJ,10.86,23.0,5420.0132207157,0.0,0.0,Fully Paid,1,0.09918376097193504
6500,3,C,13.35,major_purchase,174996.0,10+ years,Verified,MORTGAGE,TX,22.37,52.0,7924.427980354,0.0,0.0,Fully Paid,1,0.2124124547667814
10000,3,A,6.17,wedding,68750.0,6 years,Verified,RENT,IL,5.97,12.0,10981.2422647201,0.0,0.0,Fully Paid,1,0.12445434422015333
18000,5,B,9.99,debt_consolidation,57408.0,3 years,Verified,MORTGAGE,FL,23.12,39.0,22745.5700151957,0.0,0.0,Fully Paid,1,0.17041339134758227
8000,3,A,6.54,debt_consolidation,75000.0,< 1 year,Not Verified,RENT,CA,5.7,14.0,8832.386963144201,0.0,0.0,Fully Paid,1,0.12883163603439907
1500,3,C,12.61,credit_card,18000.0,6 years,Not Verified,RENT,TX,15.33,10.0,1809.3878759178,0.0,0.0,Fully Paid,1,0.20304722659332475
6400,3,B,9.62,debt_consolidation,53947.0,< 1 year,Verified,OWN,NY,21.13,55.0,7393.454152783901,0.0,0.0,Fully Paid,1,0.1659166133807517
24250,5,F,18.54,debt_consolidation,60142.0,5 years,Verified,RENT,TX,14.71,6.0,37327.0598953895,0.0,0.0,Fully Paid,1,0.2870639913208848
15000,5,C,12.23,medical,100000.0,10+ years,Verified,MORTGAGE,TX,7.08,14.0,19519.051404647,0.0,0.0,Fully Paid,1,0.19194740915021669
25000,3,B,10.36,debt_consolidation,74000.0,3 years,Verified,RENT,CA,16.14,30.0,29193.708767834614,0.0,0.0,Fully Paid,1,0.17500119744593556
9250,3,A,5.79,debt_consolidation,67000.0,3 years,Verified,MORTGAGE,IL,18.91,25.0,10098.9815112654,0.0,0.0,Fully Paid,1,0.11997587724290848
25000,3,B,9.99,credit_card,145000.0,< 1 year,Verified,RENT,NY,16.67,13.0,29037.98990270001,0.0,0.0,Fully Paid,1,0.1704503534168358
5000,3,B,10.36,debt_consolidation,24000.0,1 year,Verified,RENT,CA,19.75,17.0,5838.929574677901,0.0,0.0,Fully Paid,1,0.17500119744593867
3000,3,B,10.36,other,64800.0,10+ years,Source Verified,RENT,TX,14.56,17.0,901.979999999973,109.37,1.15,Charged Off,0,-0.927021819360257
6400,5,C,12.23,other,33600.0,< 1 year,Source Verified,RENT,CA,18.96,11.0,8586.56,0.0,0.0,Fully Paid,1,0.19985405862139416
20000,5,B,9.62,small_business,83000.0,< 1 year,Verified,RENT,CA,14.4,24.0,25272.513919265897,0.0,0.0,Fully Paid,1,0.16562410184594922
10800,5,F,18.17,credit_card,96000.0,10+ years,Source Verified,MORTGAGE,CA,23.06,22.0,15051.953441930002,0.0,0.0,Fully Paid,1,0.23952434394455202
1600,3,B,9.99,debt_consolidation,28000.0,10+ years,Source Verified,OWN,CA,10.41,26.0,1858.5208504275,0.0,0.0,Fully Paid,1,0.1704503534168389
6000,3,C,12.23,debt_consolidation,109200.0,10+ years,Source Verified,MORTGAGE,NJ,5.91,19.0,7142.9221965647985,0.0,0.0,Fully Paid,1,0.17723209657661232
11000,3,B,9.25,debt_consolidation,104000.0,8 years,Not Verified,RENT,CA,13.48,16.0,12401.7567134395,0.0,0.0,Fully Paid,1,0.14047782702400835
10000,3,B,9.99,debt_consolidation,70000.0,1 year,Verified,RENT,NY,23.83,37.0,11083.3166829442,0.0,0.0,Fully Paid,1,0.12741622460072222
6000,5,B,8.88,medical,48000.0,10+ years,Not Verified,OWN,FL,4.4,40.0,6455.2087100345,0.0,0.0,Fully Paid,1,0.08419327696456125
25000,5,G,20.03,debt_consolidation,86100.0,< 1 year,Not Verified,MORTGAGE,IL,12.36,32.0,22494.0,3956.6,708.5592,Charged Off,0,-0.08468115756085948
1500,3,A,6.91,debt_consolidation,24000.0,10+ years,Not Verified,OWN,CA,20.05,23.0,1665.2151943499,0.0,0.0,Fully Paid,1,0.1332254468286127
5000,3,A,5.42,vacation,54000.0,10+ years,Not Verified,MORTGAGE,TX,13.73,31.0,5429.4462090373,0.0,0.0,Fully Paid,1,0.11563188114084877
10000,3,A,5.79,home_improvement,75000.0,6 years,Verified,MORTGAGE,NY,15.79,35.0,10847.7560889236,0.0,0.0,Fully Paid,1,0.09918376097193504
7000,3,B,9.99,debt_consolidation,66000.0,< 1 year,Not Verified,RENT,CA,6.58,6.0,8079.7829829873,0.0,0.0,Fully Paid,1,0.14950060826484024
6000,3,C,12.98,credit_card,28000.0,3 years,Source Verified,RENT,NY,5.36,8.0,7276.576033733278,0.0,0.0,Fully Paid,1,0.20772102717459506
8000,3,B,9.25,debt_consolidation,30000.0,10+ years,Not Verified,RENT,CA,8.08,28.0,8965.6578683911,0.0,0.0,Fully Paid,1,0.14047782702400835
15000,3,A,6.54,debt_consolidation,55000.0,5 years,Not Verified,MORTGAGE,IL,5.52,24.0,14987.3513209702,0.0,0.0,Fully Paid,1,0.12883163603440795
1500,3,B,9.62,major_purchase,54000.0,10+ years,Verified,RENT,CA,21.02,38.0,1727.3487818894,0.0,0.0,Fully Paid,1,0.14498069281006631
10000,3,A,5.79,other,52000.0,1 year,Not Verified,RENT,FL,1.5,8.0,10620.9762507859,0.0,0.0,Fully Paid,1,0.09918376097193504
12000,3,A,5.79,credit_card,60000.0,2 years,Verified,RENT,NY,5.44,16.0,12374.1527945586,0.0,0.0,Fully Paid,1,0.07728671834687284
12000,3,A,5.79,moving,36000.0,10+ years,Not Verified,RENT,FL,6.27,22.0,11081.5041525333,0.0,0.0,Fully Paid,1,0.11997587724291425
25000,5,D,14.46,debt_consolidation,135000.0,< 1 year,Verified,MORTGAGE,CA,4.5,43.0,29622.3236802984,0.0,0.0,Fully Paid,1,0.14782868978730868
8400,3,C,13.72,home_improvement,120000.0,10+ years,Not Verified,MORTGAGE,CA,2.92,17.0,10153.9482305281,0.0,0.0,Fully Paid,1,0.19603278931060153
5000,3,A,6.54,debt_consolidation,36480.0,4 years,Not Verified,RENT,CA,18.29,16.0,5520.3788031163,0.0,0.0,Fully Paid,1,0.12883163603440506
6000,3,A,6.91,debt_consolidation,33600.0,5 years,Verified,RENT,CA,7.79,22.0,6663.5569154856,0.0,0.0,Fully Paid,1,0.1332254468286127
3600,3,A,5.79,credit_card,121000.0,4 years,Not Verified,MORTGAGE,CA,13.46,36.0,3740.2127692463,0.0,0.0,Fully Paid,1,0.07728671834685863
3500,3,C,13.72,home_improvement,65000.0,< 1 year,Not Verified,MORTGAGE,CA,15.58,35.0,4085.99,37.25,0.3689,Charged Off,0,0.15660083850020357
16750,5,B,9.25,other,42000.0,10+ years,Verified,MORTGAGE,CA,13.23,17.0,20931.146051049094,0.0,0.0,Fully Paid,1,0.1608554366225068
25000,3,D,14.83,debt_consolidation,110000.0,< 1 year,Source Verified,RENT,CA,15.1,23.0,31125.2471243009,0.0,0.0,Fully Paid,1,0.23135575418861398
10800,3,B,9.99,debt_consolidation,61402.0,7 years,Source Verified,MORTGAGE,FL,14.29,16.0,12545.1030735863,0.0,0.0,Fully Paid,1,0.1704503534168358
20000,5,F,17.8,debt_consolidation,67000.0,10+ years,Verified,MORTGAGE,CA,13.81,14.0,12162.090000000217,10.85,0.0,Charged Off,0,-0.3350507717657625
20000,3,A,6.54,debt_consolidation,70000.0,10+ years,Verified,MORTGAGE,CA,10.41,34.0,19660.477393804,0.0,0.0,Fully Paid,1,0.1080112376690463
6400,3,A,5.42,vacation,20000.0,3 years,Source Verified,OWN,IL,9.72,25.0,6680.945773699998,0.0,0.0,Fully Paid,1,0.07297333800434291
25000,5,F,18.17,debt_consolidation,120000.0,5 years,Verified,RENT,CA,15.76,33.0,26813.13,4802.42,816.4114,Charged Off,0,0.056339299824483824
8000,5,D,15.57,debt_consolidation,80000.0,3 years,Verified,RENT,CA,19.86,31.0,11563.0269034623,0.0,0.0,Fully Paid,1,0.24521080040987142
15000,5,E,15.95,debt_consolidation,42000.0,2 years,Verified,RENT,NJ,13.17,9.0,21737.1652891154,0.0,0.0,Fully Paid,1,0.2504846161242249
15000,3,A,6.54,debt_consolidation,59500.0,10+ years,Verified,MORTGAGE,IL,15.89,18.0,15528.636747264,0.0,0.0,Fully Paid,1,0.06296556220313576
5000,5,E,15.95,medical,50000.0,2 years,Not Verified,RENT,TX,0.48,14.0,7287.3720360146,0.0,0.0,Fully Paid,1,0.2504846161242087
10000,3,A,6.17,debt_consolidation,42000.0,8 years,Source Verified,RENT,NY,11.09,13.0,10980.3446742655,0.0,0.0,Fully Paid,1,0.12445434422015333
7750,3,A,6.91,credit_card,20352.0,3 years,Verified,OWN,TX,22.23,7.0,8603.408131679698,0.0,0.0,Fully Paid,1,0.1332254468286156
14000,3,C,12.23,debt_consolidation,32000.0,7 years,Verified,RENT,CA,16.73,11.0,16797.1168818875,0.0,0.0,Fully Paid,1,0.19826538630184776
20000,5,C,12.61,debt_consolidation,90000.0,4 years,Verified,RENT,CA,8.85,44.0,22235.0604335239,0.0,0.0,Fully Paid,1,0.1117694996351366
20000,3,A,6.91,credit_card,70000.0,2 years,Verified,RENT,NY,11.25,13.0,20443.8519343268,0.0,0.0,Fully Paid,1,0.06730925669282928
25000,3,E,15.95,small_business,250000.0,2 years,Source Verified,MORTGAGE,TX,7.36,52.0,31620.3520674633,0.0,0.0,Fully Paid,1,0.2458819905917664
4500,5,C,13.72,major_purchase,36000.0,2 years,Not Verified,OWN,IL,13.7,10.0,5722.0230272909985,0.0,0.0,Fully Paid,1,0.17753272140817633
7000,3,A,5.42,debt_consolidation,90000.0,10+ years,Not Verified,MORTGAGE,CA,6.67,30.0,3166.8,9.75,0.0,Charged Off,0,-0.6995196685707852
8000,3,B,9.25,debt_consolidation,42000.0,< 1 year,Source Verified,RENT,NJ,23.06,21.0,8491.5951749097,0.0,0.0,Fully Paid,1,0.0951681901242063
3000,5,D,14.46,debt_consolidation,48000.0,5 years,Source Verified,RENT,FL,10.13,15.0,4231.1241922012,0.0,0.0,Fully Paid,1,0.22993971955574288
3500,3,A,6.54,wedding,42000.0,1 year,Verified,RENT,TX,14.8,8.0,3880.3693897002,0.0,0.0,Fully Paid,1,0.12883163603440795
4800,3,A,5.79,other,100000.0,3 years,Source Verified,MORTGAGE,NJ,6.17,16.0,5147.664220358999,0.0,0.0,Fully Paid,1,0.09918376097193504
15000,3,A,6.91,debt_consolidation,120000.0,3 years,Verified,RENT,CA,12.01,31.0,16651.629772801698,0.0,0.0,Fully Paid,1,0.13322544682860382
12500,3,A,6.91,debt_consolidation,65000.0,1 year,Not Verified,RENT,CA,10.71,13.0,12999.9679101058,0.0,0.0,Fully Paid,1,0.06730925669282084
16000,3,A,6.91,debt_consolidation,85000.0,< 1 year,Source Verified,RENT,CA,5.97,22.0,17067.442761918697,0.0,0.0,Fully Paid,1,0.09044386145371175
25000,3,D,14.83,credit_card,47000.0,2 years,Verified,RENT,NJ,14.45,7.0,29069.898233909506,0.0,0.0,Fully Paid,1,0.16437867186046118
5000,3,B,10.36,other,36000.0,2 years,Verified,RENT,NY,4.23,17.0,5662.5439395990015,0.0,0.0,Fully Paid,1,0.1319368612070988
2000,3,A,6.91,other,58020.0,10+ years,Not Verified,RENT,NY,17.66,15.0,2210.524088607604,0.0,0.0,Fully Paid,1,0.11239112078092628
1800,3,A,6.17,car,36000.0,2 years,Not Verified,MORTGAGE,TX,19.97,21.0,1976.578965124898,0.0,0.0,Fully Paid,1,0.12445434422014157
13000,5,C,13.72,credit_card,123600.0,10+ years,Not Verified,MORTGAGE,TX,4.72,20.0,18036.0499707831,0.0,0.0,Fully Paid,1,0.21986888276438066
3000,3,B,9.25,credit_card,90000.0,7 years,Not Verified,MORTGAGE,CA,22.0,32.0,3427.1994942512,0.0,0.0,Fully Paid,1,0.14047782702400236
11000,5,C,12.98,major_purchase,37000.0,3 years,Verified,RENT,FL,13.98,12.0,3336.2,1101.32,297.1068,Charged Off,0,-0.9302988914928657
4800,3,C,13.35,major_purchase,60000.0,3 years,Not Verified,RENT,NY,4.46,23.0,5851.7163331475,0.0,0.0,Fully Paid,1,0.21241245476677828
9600,3,B,9.99,debt_consolidation,54696.0,4 years,Verified,RENT,NJ,17.11,42.0,11151.3320498528,0.0,0.0,Fully Paid,1,0.170450353416842
12000,3,A,6.91,debt_consolidation,48600.0,< 1 year,Not Verified,RENT,CA,18.1,17.0,13297.3088458234,0.0,0.0,Fully Paid,1,0.11239112078092317
15000,5,E,16.69,debt_consolidation,90000.0,10+ years,Source Verified,RENT,CA,16.24,20.0,22217.3382642468,0.0,0.0,Fully Paid,1,0.26082247120139246
2000,3,B,9.25,moving,42000.0,2 years,Source Verified,RENT,TX,12.17,18.0,2289.5335170409,0.0,0.0,Fully Paid,1,0.14047782702400835
12000,5,B,9.62,renewable_energy,40000.0,2 years,Source Verified,RENT,NY,2.67,8.0,15180.539990459794,0.0,0.0,Fully Paid,1,0.17329367989189648
20000,5,B,10.36,other,43000.0,3 years,Verified,OWN,TX,7.53,30.0,21774.7404900849,0.0,0.0,Fully Paid,1,0.0928669713049235
12000,3,A,5.79,home_improvement,145000.0,7 years,Verified,MORTGAGE,CA,7.79,27.0,12972.8048248755,0.0,0.0,Fully Paid,1,0.09918376097193216
15000,3,A,5.79,home_improvement,45600.0,6 years,Verified,MORTGAGE,NY,19.92,52.0,16139.544454834411,0.0,0.0,Fully Paid,1,0.09918376097193504
15000,5,F,18.54,debt_consolidation,125004.0,1 year,Source Verified,RENT,NJ,5.97,7.0,22786.9891014842,0.0,0.0,Fully Paid,1,0.2870639913208781
14500,3,A,6.91,debt_consolidation,35500.0,10+ years,Verified,MORTGAGE,IL,24.51,52.0,15082.6854780487,0.0,0.0,Fully Paid,1,0.06730925669282084
12000,3,A,5.79,home_improvement,90000.0,7 years,Source Verified,RENT,NY,2.85,24.0,13101.3344638177,0.0,0.0,Fully Paid,1,0.11997587724292313
16000,5,C,12.23,credit_card,45000.0,4 years,Source Verified,RENT,NY,13.68,28.0,18876.78628155468,0.0,0.0,Fully Paid,1,0.13829061087981342
5000,3,A,5.79,credit_card,86400.0,< 1 year,Source Verified,MORTGAGE,IL,11.76,48.0,5434.0904743634,0.0,0.0,Fully Paid,1,0.09918376097193504
3000,5,D,14.83,debt_consolidation,36000.0,4 years,Source Verified,RENT,FL,12.2,16.0,3949.729046709699,0.0,0.0,Fully Paid,1,0.20176430670538603
25000,5,D,14.46,debt_consolidation,60000.0,2 years,Verified,RENT,TX,13.84,7.0,35230.4286145807,0.0,0.0,Fully Paid,1,0.22993971955575576
15000,5,C,13.35,car,70000.0,10+ years,Verified,MORTGAGE,TX,9.41,19.0,11007.68,0.7,0.0,Charged Off,0,-0.18224097474107437
20000,3,A,6.17,wedding,117000.0,10+ years,Verified,MORTGAGE,IL,10.53,28.0,21545.6599314704,0.0,0.0,Fully Paid,1,0.10364788966932803
12000,3,A,6.91,debt_consolidation,80000.0,< 1 year,Source Verified,MORTGAGE,CA,12.31,10.0,13041.1968945818,0.0,0.0,Fully Paid,1,0.11239112078092317
15000,3,D,15.57,debt_consolidation,49000.0,10+ years,Verified,RENT,CA,12.42,22.0,18110.8753688857,0.0,0.0,Fully Paid,1,0.19744677458028725
7000,5,D,15.2,home_improvement,125000.0,5 years,Verified,RENT,NY,14.85,15.0,8291.827396123901,0.0,0.0,Fully Paid,1,0.1470856206515314
7200,5,B,10.36,debt_consolidation,19200.0,10+ years,Source Verified,RENT,FL,14.31,18.0,9255.3818950125,0.0,0.0,Fully Paid,1,0.17522340340400078
10800,3,A,6.91,credit_card,72000.0,10+ years,Not Verified,MORTGAGE,FL,15.25,23.0,11844.4248173418,0.0,0.0,Fully Paid,1,0.11239112078092917
5000,3,B,9.25,small_business,72000.0,4 years,Verified,MORTGAGE,CA,10.8,7.0,5745.431898341701,0.0,0.0,Fully Paid,1,0.16139991365760098
5275,5,F,18.54,credit_card,90000.0,10+ years,Source Verified,RENT,CA,15.85,14.0,7491.014819841899,0.0,0.0,Fully Paid,1,0.2538681698091696
8400,5,B,9.99,car,49200.0,6 years,Source Verified,MORTGAGE,FL,12.34,12.0,10705.923662590289,0.0,0.0,Fully Paid,1,0.17041339134758227
5500,3,B,10.36,other,10200.0,10+ years,Verified,OWN,CA,6.35,13.0,6403.3678213556,0.0,0.0,Fully Paid,1,0.154037636214424
12000,3,A,6.54,debt_consolidation,59448.0,6 years,Source Verified,RENT,NY,19.3,21.0,8651.396100633201,0.0,0.0,Fully Paid,1,0.10801123766904341
1000,5,C,13.35,debt_consolidation,36000.0,2 years,Source Verified,MORTGAGE,CA,10.8,13.0,1375.776885787,0.0,0.0,Fully Paid,1,0.21486611991475546
5000,3,A,5.79,major_purchase,45000.0,3 years,Verified,MORTGAGE,CA,0.53,13.0,5459.1239018979995,0.0,0.0,Fully Paid,1,0.11997587724292025
15000,3,A,6.54,moving,97781.0,10+ years,Verified,MORTGAGE,FL,17.59,36.0,10405.5960770159,0.0,0.0,Fully Paid,1,0.12883163603441106
8000,3,C,12.23,debt_consolidation,60000.0,10+ years,Not Verified,MORTGAGE,CA,13.58,15.0,9454.2607285106,0.0,0.0,Fully Paid,1,0.17723209657660632
17000,5,B,9.62,debt_consolidation,84500.0,5 years,Verified,MORTGAGE,FL,10.46,48.0,19873.6923581312,0.0,0.0,Fully Paid,1,0.13223413487829516
3000,3,A,6.91,other,63600.0,10+ years,Not Verified,MORTGAGE,CA,15.62,21.0,3169.0274800497996,0.0,0.0,Fully Paid,1,0.09044386145371464
4800,3,C,13.35,credit_card,30000.0,< 1 year,Not Verified,RENT,TX,23.2,22.0,5867.125120660499,0.0,0.0,Fully Paid,1,0.21241245476677828
8000,3,B,10.36,debt_consolidation,95000.0,< 1 year,Source Verified,RENT,NY,8.67,21.0,9200.1228069314,0.0,0.0,Fully Paid,1,0.15403763621442113
12000,5,D,14.83,debt_consolidation,72000.0,4 years,Not Verified,MORTGAGE,IL,12.97,36.0,17064.5522484255,0.0,0.0,Fully Paid,1,0.23500799948523166
20000,5,B,9.62,debt_consolidation,65000.0,4 years,Verified,MORTGAGE,TX,21.84,30.0,16048.129984931298,0.0,0.0,Fully Paid,1,0.1656241018459308
5000,3,A,6.91,debt_consolidation,50000.0,< 1 year,Verified,RENT,NY,6.22,20.0,5357.435953031199,0.0,0.0,Fully Paid,1,0.09044386145371752
24250,5,E,16.69,debt_consolidation,53964.0,7 years,Verified,RENT,CA,11.47,30.0,26218.3277368424,0.0,0.0,Fully Paid,1,0.09197465909423186
25000,3,D,14.46,debt_consolidation,100000.0,9 years,Verified,RENT,CA,11.44,24.0,14292.78,532.78,6.75,Charged Off,0,-0.5506215961353307
6400,3,A,6.91,debt_consolidation,45600.0,5 years,Source Verified,MORTGAGE,TX,13.39,22.0,5042.760000000102,1874.32,330.15,Charged Off,0,-0.2630419566424438
3500,3,B,9.62,house,35000.0,< 1 year,Source Verified,RENT,FL,12.21,21.0,3528.470000000001,0.0,0.0,Fully Paid,1,0.049118472865138374
10000,3,A,5.42,debt_consolidation,42000.0,3 years,Source Verified,MORTGAGE,NY,0.57,19.0,10858.613901011802,0.0,0.0,Fully Paid,1,0.11563188114084877
5000,3,B,9.25,small_business,50000.0,10+ years,Verified,RENT,CA,11.35,16.0,5745.4733212611,0.0,0.0,Fully Paid,1,0.16139991365760098
